ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Date,Month,Day,Hour,Weekday,Time_Duration(min)
A-512723,MapQuest,201.0,High,2019-12-26 01:52:31,2019-12-26 03:30:27,42.758499,-73.87944,,,1.09000003338,Right lane blocked due to accident on NY-5 Central Ave Westbound from Lisha Kill Rd to Lombard St.,2148.0,Central Ave,L,Schenectady,Albany,NY,12304-4480,US,US/Eastern,KALB,2019-12-26 01:51:00,28.0,28.0,69.0,29.91,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,1,Thu,98.0
A-512724,MapQuest,241.0,High,2019-12-26 07:45:30,2019-12-26 09:53:11,42.80552700000001,-73.948128,,,0.0,One lane blocked due to accident on I-890 Westbound at Exit 5 Broadway.,,I-890 W,R,Schenectady,Schenectady,NY,12305,US,US/Eastern,KSCH,2019-12-26 07:50:00,30.0,30.0,80.0,29.91,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,7,Thu,128.0
A-512725,MapQuest,201.0,High,2019-12-26 11:33:03,2019-12-26 16:03:50,42.515587,-73.78933,,,0.0,Accident on I-87 Northbound near Exit 21A New York State Thruway.,,I-87 N,R,Selkirk,Albany,NY,12158,US,US/Eastern,KALB,2019-12-26 11:51:00,38.0,38.0,57.0,30.02,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,271.0
A-512726,MapQuest,201.0,Low,2019-12-26 07:23:09,2019-12-26 09:14:33,42.95689,-85.671371,,,0.949999988079,Accident on entry ramp to Us-131 Northbound from Wealthy St Westbound.,,US-131 Bus S,R,Grand Rapids,Kent,MI,49503,US,US/Eastern,KGRR,2019-12-26 07:53:00,46.0,42.0,89.0,28.96,10.0,South,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,2019-12-26,Dec,26,7,Thu,111.0
A-512727,MapQuest,201.0,Low,2019-12-26 08:44:22,2019-12-26 10:29:35,42.927109,-85.60350799999998,,,0.0,Accident on Burton St at Conlon Ave.,2619.0,Burton St SE,L,Grand Rapids,Kent,MI,49546-4924,US,US/Eastern,KGRR,2019-12-26 08:53:00,48.0,45.0,89.0,28.97,10.0,South,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,8,Thu,105.0
A-512728,MapQuest,201.0,High,2019-12-26 17:36:29,2019-12-26 18:33:13,42.452099,-82.91909,,,0.0,Right and center lane blocked and right hand shoulder blocked due to accident on I-94 Westbound at Exit 225 Harper Ave.,,I-94 W,R,Saint Clair Shores,Macomb,MI,48080,US,US/Eastern,KDET,2019-12-26 17:50:00,55.0,55.0,94.0,29.35,9.0,South,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,2019-12-26,Dec,26,17,Thu,57.0
A-512729,MapQuest,241.0,Low,2019-12-26 04:53:29,2019-12-26 07:36:22,41.786518,-76.529251,,,0.6100000143050001,Lane blocked due to accident on US-6 Eastbound between Cemetery Rd and Aspen Wood Rd.,21108.0,Roosevelt Hwy,R,Towanda,Bradford,PA,18848,US,US/Eastern,KELM,2019-12-26 04:53:00,22.0,22.0,92.0,29.13,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,4,Thu,163.0
A-512730,MapQuest,241.0,Low,2019-12-26 06:58:59,2019-12-26 09:03:12,43.179199,-77.659622,,,0.0,Lane blocked due to accident on Lexington Ave at Mt Read Blvd.,1117.0,Lexington Ave,L,Rochester,Monroe,NY,14606-2903,US,US/Eastern,KROC,2019-12-26 06:54:00,31.0,31.0,96.0,29.56,0.25,Calm,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day,2019,2019-12-26,Dec,26,6,Thu,124.0
A-512731,MapQuest,241.0,Low,2019-12-26 08:12:52,2019-12-26 08:59:08,43.252895,-77.66791500000002,,,0.0,Lane blocked due to accident on NY-18 Latta Rd at NY-390 Exit 26.,,Latta Rd,R,Rochester,Monroe,NY,14612,US,US/Eastern,KROC,2019-12-26 08:06:00,31.0,31.0,96.0,29.57,0.75,Calm,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,8,Thu,46.0
A-512732,MapQuest,201.0,High,2019-12-26 10:18:40,2019-12-26 11:59:00,43.030422,-77.964821,,,0.0,Accident on I-90 Eastbound near Exit 47 I-490 Exit 1.,,I-490 W,R,Le Roy,Genesee,NY,14482,US,US/Eastern,KROC,2019-12-26 10:14:00,32.0,32.0,96.0,29.59,2.0,Calm,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,10,Thu,100.0
A-512733,MapQuest,201.0,Low,2019-12-26 10:39:38,2019-12-26 12:01:00,43.179199,-77.65933199999998,,,0.0,Accident on Lexington Ave at Mt Read Blvd.,,Mount Read Blvd,R,Rochester,Monroe,NY,14606,US,US/Eastern,KROC,2019-12-26 10:39:00,32.0,32.0,96.0,29.58,3.0,ESE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,10,Thu,81.0
A-512734,MapQuest,201.0,Low,2019-12-26 11:44:51,2019-12-26 12:44:35,43.149193,-77.540009,,,0.0,Accident on NY-590 Northbound at Exit 6 Blossom Rd.,1403.0,Blossom Rd,R,Rochester,Monroe,NY,14610-2211,US,US/Eastern,KROC,2019-12-26 11:54:00,36.0,32.0,86.0,29.55,9.0,SE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,60.0
A-512735,MapQuest,201.0,Low,2019-12-26 11:45:20,2019-12-26 12:45:03,43.187916,-77.543999,,,0.0,Accident on NY-590 Northbound after Exit 8 NY-404 Empire Blvd.,,Sea Breeze Expy N,R,Rochester,Monroe,NY,14609,US,US/Eastern,KROC,2019-12-26 11:54:00,36.0,32.0,86.0,29.55,9.0,SE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,60.0
A-512736,MapQuest,201.0,High,2019-12-26 11:46:38,2019-12-26 12:52:00,43.144917,-77.557571,,,0.0,Accident on I-490 Westbound at CR-98 Winton Rd.,,I-490 W,R,Rochester,Monroe,NY,14610,US,US/Eastern,KROC,2019-12-26 11:54:00,36.0,32.0,86.0,29.55,9.0,SE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,65.0
A-512737,MapQuest,201.0,Low,2019-12-26 11:59:05,2019-12-26 12:58:47,43.176373,-77.542458,,,0.0,Accident on NY-590 Northbound near Exit 8 NY-404 Empire Blvd.,,Sea Breeze Expy N,R,Rochester,Monroe,NY,14609,US,US/Eastern,KROC,2019-12-26 11:54:00,36.0,32.0,86.0,29.55,9.0,SE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,60.0
A-512738,MapQuest,201.0,High,2019-12-26 12:24:18,2019-12-26 14:30:46,43.129662,-77.525421,,,0.0,Accident on I-490 Westbound at Exit 23 NY-441 Linden Ave.,,I-490 E,R,Rochester,Monroe,NY,14610,US,US/Eastern,KROC,2019-12-26 12:54:00,38.0,34.0,83.0,29.53,10.0,SSE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,12,Thu,126.0
A-512739,MapQuest,201.0,High,2019-12-26 16:33:12,2019-12-26 18:29:00,43.044067,-76.14253199999997,,,0.0,Left lane blocked due to accident on I-81 Northbound before Exit 18 Adams St.,,I-81 S,R,Syracuse,Onondaga,NY,13210,US,US/Eastern,KSYR,2019-12-26 16:54:00,39.0,32.0,60.0,29.73,10.0,East,10.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,16,Thu,116.0
A-512740,MapQuest,201.0,High,2019-12-26 03:07:20,2019-12-26 05:20:36,40.908516,-74.577271,,,0.0,Left lane blocked due to accident on I-80 Westbound after NJ-15.,,I-80 W,R,Wharton,Morris,NJ,07885,US,US/Eastern,KMMU,2019-12-26 03:15:00,25.0,25.0,100.0,30.01,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-26,Dec,26,3,Thu,133.0
A-512741,MapQuest,241.0,High,2019-12-26 06:17:55,2019-12-26 09:55:26,40.827374,-73.931366,,,0.0,Right lane blocked due to accident on I-87 Southbound before Exits 5 6 Macombs Dam Brg.,,Major Deegan Expy S,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2019-12-26 05:51:00,36.0,31.0,93.0,30.22,0.12,NNE,6.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,2019-12-26,Dec,26,6,Thu,218.0
A-512742,MapQuest,241.0,High,2019-12-26 06:56:43,2019-12-26 09:53:12,40.629696,-74.01696,,,0.0,Right lane blocked due to accident on I-278 Brooklyn Queens Expy Eastbound at Exit 20 7th Ave.,,Brooklyn Queens Expy,R,Brooklyn,Kings,NY,11209,US,US/Eastern,KJRB,2019-12-26 07:00:00,36.0,31.0,93.0,30.1,2.0,ENE,6.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,2019-12-26,Dec,26,6,Thu,176.0
A-512743,MapQuest,241.0,High,2019-12-26 07:13:26,2019-12-26 08:44:19,41.005402,-73.851913,,,0.0,Left lane blocked due to accident on I-87 Southbound at Exit 7 NY-9A Saw Mill River Rd.,,I-87 N,R,Ardsley,Westchester,NY,10502,US,US/Eastern,KHPN,2019-12-26 06:56:00,30.0,30.0,96.0,29.75,9.0,Calm,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,2019-12-26,Dec,26,7,Thu,91.0
A-512744,MapQuest,241.0,Low,2019-12-26 07:30:33,2019-12-26 08:32:15,40.904041,-74.135277,,,0.0,Left centers lane blocked due to accident on NJ-20 Mclean Blvd Southbound at 21st Ave.,1330.0,21st Ave,R,Paterson,Passaic,NJ,07513,US,US/Eastern,KTEB,2019-12-26 07:12:00,33.0,33.0,89.0,30.25,7.0,North,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,7,Thu,62.0
A-512745,MapQuest,201.0,High,2019-12-26 08:13:56,2019-12-26 09:13:19,40.1106,-75.283165,,,7.67999982834,Right lane blocked due to accident on I-276 Westbound between PA-309 Fort Washington Expy and Germantown Pike.,259.0,Plymouth Rd,L,Plymouth Meeting,Montgomery,PA,19462-1409,US,US/Eastern,KLOM,2019-12-26 08:15:00,28.0,28.0,97.0,29.95,5.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,8,Thu,59.0
A-512746,MapQuest,241.0,Low,2019-12-26 08:15:37,2019-12-26 09:37:53,41.534451,-73.901131,,,0.0,Lane blocked due to accident on Broad St at Robinson St.,26.0,Broad St,L,Fishkill,Dutchess,NY,12524-1802,US,US/Eastern,KPOU,2019-12-26 07:53:00,26.0,26.0,84.0,30.13,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,8,Thu,82.0
A-512747,MapQuest,201.0,Low,2019-12-26 09:18:57,2019-12-26 10:04:50,40.98814,-73.839569,,,0.0,Right lane blocked due to accident on Sprain Brook Pkwy Southbound at Jackson Ave.,,Old Jackson Ave,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2019-12-26 08:56:00,32.0,26.0,92.0,29.82,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,9,Thu,46.0
A-512748,MapQuest,201.0,Low,2019-12-26 10:15:37,2019-12-26 16:53:34,41.32642,-73.68611899999998,,,0.0,Right hand shoulder blocked due to accident on NY-100 Southbound near Somerstown Ctr.,328.0,Somerstown Tpke,R,Somers,Westchester,NY,10589-3207,US,US/Eastern,KDXR,2019-12-26 10:33:00,35.0,31.0,78.0,29.83,10.0,NE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,10,Thu,398.0
A-512749,MapQuest,201.0,Low,2019-12-26 10:48:14,2019-12-26 12:19:00,40.610016,-74.033699,,,3.05999994278,Center lane blocked due to accident on verrazano-narrows bridge Eastbound between Exits 13B 14 15 15N 15S 15W Narrows Rd and Belt Pkwy Exit 3.,,I-278 E,R,Brooklyn,Kings,NY,11209,US,US/Eastern,KJRB,2019-12-26 10:51:00,40.0,36.0,77.0,30.18,9.0,East,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,10,Thu,91.0
A-512750,MapQuest-Bing,201.0,High,2019-12-26 11:32:01,2019-12-26 12:09:00,40.987347,-73.66969300000002,,,0.0,Accident on I-95 Southbound near Exits 21 22 I-287 Cross Westchester Expy.,,I-95 S,R,Rye,Westchester,NY,10580,US,US/Eastern,KHPN,2019-12-26 11:56:00,39.0,35.0,93.0,29.82,9.0,East,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,37.0
A-512751,MapQuest,201.0,High,2019-12-26 11:55:43,2019-12-26 12:40:17,39.942303,-75.142685,,,2.49000000954,Right hand shoulder blocked due to accident on I-95 Southbound between I-95 Exit 22 / 6th St and Exit 20 Christopher Columbus Blvd.,,I-95 N,R,Philadelphia,Philadelphia,PA,19106,US,US/Eastern,KPHL,2019-12-26 11:54:00,45.0,41.0,63.0,30.26,8.0,NE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,11,Thu,45.0
A-512752,MapQuest,244.0,Low,2019-12-26 12:02:55,2019-12-26 12:32:36,41.053848,-75.317001,,,0.0,Shoulder blocked due to accident on I-80 Westbound at Exit 298 PA-611.,,I-80 W,R,Scotrun,Monroe,PA,18355,US,US/Eastern,KMPO,2019-12-26 11:53:00,35.0,29.0,76.0,28.18,10.0,East,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,12,Thu,30.0
A-512753,MapQuest,241.0,Low,2019-12-26 12:12:44,2019-12-26 14:53:06,40.129181,-74.968666,,,3.3900001049,Right lane blocked due to accident on US-1 Lincoln Hwy Northbound between PA-63 Roosevelt Blvd / Byberry Rd and PA-132 Street Rd.,,Lincoln Hwy,R,Bensalem,Bucks,PA,19020,US,US/Eastern,KPNE,2019-12-26 12:06:00,44.0,41.0,76.0,30.17,6.0,ESE,6.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,12,Thu,160.0
A-512754,MapQuest,201.0,Low,2019-12-26 12:40:56,2019-12-26 14:51:13,39.897099,-75.311813,,,0.0,Restrictions due to accident on Macdade Blvd both ways at Amosland Rd.,294.0,Amosland Rd,R,Holmes,Delaware,PA,19043-1402,US,US/Eastern,KPHL,2019-12-26 12:54:00,49.0,46.0,56.0,30.24,9.0,ENE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,12,Thu,130.0
A-512755,MapQuest,201.0,Low,2019-12-26 12:44:23,2019-12-26 14:42:49,40.026104,-74.820442,,,15.6899995804,Very slow traffic and left lane blocked due to accident on New Jersey Tpke Northbound between Exit 4 NJ-73 and Exit 5 CR-541 Burlington-Mt Holly Rd.,,New Jersey Tpke N,R,Mount Holly,Burlington,NJ,08060,US,US/Eastern,KVAY,2019-12-26 12:54:00,47.0,44.0,74.0,30.22,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,12,Thu,118.0
A-512756,MapQuest,201.0,Low,2019-12-26 12:46:30,2019-12-26 14:49:12,41.527203,-73.91618299999998,,,0.0,Right hand shoulder blocked due to accident on I-84 Westbound after Exit 12 NY-52.,,Main St,R,Fishkill,Dutchess,NY,12524,US,US/Eastern,KPOU,2019-12-26 12:53:00,40.0,40.0,63.0,30.13,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,12,Thu,123.0
A-512757,MapQuest,201.0,Low,2019-12-26 12:49:04,2019-12-26 14:05:23,40.595833,-75.33760799999997,,,10.25,Restrictions due to accident on I-78 Eastbound between Exits 60 60A 60B PA-145 and Exit 67 PA-412 Main St.,,I-78 E,R,Bethlehem,Northampton,PA,18015,US,US/Eastern,KABE,2019-12-26 12:51:00,44.0,44.0,58.0,29.86,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,12,Thu,76.0
A-512758,MapQuest,201.0,Low,2019-12-26 12:47:40,2019-12-26 14:48:06,41.448162,-74.369553,,,0.0,Right hand shoulder blocked due to accident on I-84 Westbound near Exits 4E 4W NY-17 Exits 121E 121W 122.,,I-84 W,R,Middletown,Orange,NY,10941,US,US/Eastern,KMGJ,2019-12-26 12:54:00,40.0,35.0,77.0,29.9,10.0,ENE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,12,Thu,120.0
A-512759,MapQuest,201.0,Low,2019-12-26 13:23:20,2019-12-26 14:38:24,40.782978,-74.04759200000002,,,0.0,Left lane blocked due to accident on NJ-3 NJ-3 Southbound at Paterson Plank Rd.,,Route 3 East Service Rd,R,Secaucus,Hudson,NJ,07094,US,US/Eastern,KTEB,2019-12-26 13:51:00,43.0,40.0,76.0,30.3,9.0,ENE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,13,Thu,75.0
A-512760,MapQuest,201.0,High,2019-12-26 13:46:07,2019-12-26 15:17:31,40.743279,-73.837326,,,0.0,Right lane blocked due to accident on I-495 Eastbound at Exits 20 21 22A 22A-E 22B I-678 Exits 11 12A 12B.,,College Point Blvd,R,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,2019-12-26 13:51:00,41.0,33.0,79.0,30.3,10.0,NE,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,13,Thu,91.0
A-512761,MapQuest,201.0,Low,2019-12-26 13:57:28,2019-12-26 14:53:03,40.143623,-74.955986,,,0.0,Right lane blocked due to accident on US-1 Northbound before Lincoln Hwy.,,Lincoln Hwy,R,Feasterville Trevose,Bucks,PA,19053,US,US/Eastern,KPNE,2019-12-26 13:54:00,47.0,43.0,71.0,30.17,5.0,NE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,13,Thu,56.0
A-512762,MapQuest,201.0,Low,2019-12-26 14:00:37,2019-12-26 15:16:37,40.028641,-74.819611,,,0.0,Left lane blocked due to accident on New Jersey Tpke Southbound at CR-541 Burlington-Mt Holly Rd.,,New Jersey Tpke S,R,Mount Holly,Burlington,NJ,08060,US,US/Eastern,KVAY,2019-12-26 13:54:00,48.0,45.0,71.0,30.22,10.0,North,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,14,Thu,76.0
A-512763,MapQuest,201.0,Low,2019-12-26 14:46:58,2019-12-26 16:35:12,41.057785,-75.552086,,,0.0,Accident on PA-115 both ways at PA-903.,3968.0,State Route 115,R,Blakeslee,Monroe,PA,18610,US,US/Eastern,KMPO,2019-12-26 14:53:00,36.0,29.0,86.0,28.2,10.0,ESE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,14,Thu,108.0
A-512764,MapQuest,201.0,High,2019-12-26 15:22:05,2019-12-26 16:07:02,39.81057,-75.278191,,,0.0,Acceleration lane blocked due to accident on I-295 Northbound at Exit 16B CR-673 Democrat Rd.,,I-295 S,R,Gibbstown,Gloucester,NJ,08027,US,US/Eastern,KPHL,2019-12-26 14:54:00,48.0,44.0,63.0,30.26,8.0,NE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,15,Thu,45.0
A-512765,MapQuest,201.0,High,2019-12-26 15:23:29,2019-12-26 15:52:38,39.998131,-75.195953,,,0.0,Riught lane blocked due to accident on I-76 Eastbound after US-1 Roosevelt Blvd.,,I-76 E,R,Philadelphia,Philadelphia,PA,19131,US,US/Eastern,KPHL,2019-12-26 14:54:00,48.0,44.0,63.0,30.26,8.0,NE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,15,Thu,29.0
A-512766,MapQuest,201.0,Low,2019-12-26 15:35:33,2019-12-26 16:20:03,40.73246,-74.221352,,,0.0,Left lane blocked due to accident on Garden State Pkwy Northbound after Exit 143 Western Pkwy.,,Garden State Pkwy S,R,Irvington,Essex,NJ,07111,US,US/Eastern,KEWR,2019-12-26 15:51:00,42.0,37.0,79.0,30.33,9.0,NNE,9.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,15,Thu,44.0
A-512767,MapQuest,201.0,Low,2019-12-26 15:38:23,2019-12-26 16:53:23,41.165241,-73.35334,,,0.0,Accident on CT-15 Merritt Pkwy Eastbound at Exit 42 CT-57 Weston Rd.,,CT-15 N,R,Westport,Fairfield,CT,06880,US,US/Eastern,KBDR,2019-12-26 15:52:00,42.0,35.0,79.0,30.37,10.0,East,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,15,Thu,75.0
A-512768,MapQuest,201.0,High,2019-12-26 15:51:17,2019-12-26 16:36:29,39.86861,-75.345337,,,0.0,Left lane blocked due to accident on I-95 Southbound at Exit 7 I-476 Exit 1.,112.0,Crum Creek Dr,R,Woodlyn,Delaware,PA,19094-1907,US,US/Eastern,KPHL,2019-12-26 15:54:00,46.0,43.0,71.0,30.28,8.0,NE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,15,Thu,45.0
A-512769,MapQuest,201.0,High,2019-12-26 15:53:26,2019-12-26 16:53:11,41.318146,-72.90347299999998,,,0.0,Accident on I-91 Southbound at Exit 6 Willow St.,,I-91 S,R,New Haven,New Haven,CT,06511,US,US/Eastern,KHVN,2019-12-26 15:53:00,43.0,38.0,68.0,30.37,10.0,East,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,15,Thu,60.0
A-512770,MapQuest,201.0,High,2019-12-26 15:57:13,2019-12-26 16:57:43,40.667072,-73.995743,,,0.0,Right lane blocked due to accident on I-278 Brooklyn Queens Expy Eastbound after Exit 24 NY-27 Prospect Expy Exit 1.,,Brooklyn Queens Expy,R,Brooklyn,Kings,NY,11215,US,US/Eastern,KJRB,2019-12-26 15:51:00,42.0,38.0,79.0,30.2,9.0,ENE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,15,Thu,60.0
A-512771,MapQuest,241.0,Low,2019-12-26 16:17:03,2019-12-26 16:46:31,40.008144,-75.745346,,,3.71000003815,Lane blocked due to accident on US-30 Downingtown Coatesville Byp Eastbound from Fisherville Rd to PA-340 Bondsville Rd.,,Bondsville Rd,R,Downingtown,Chester,PA,19335,US,US/Eastern,KOQN,2019-12-26 16:15:00,46.0,44.0,71.0,29.58,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,16,Thu,29.0
A-512772,MapQuest,241.0,High,2019-12-26 16:17:18,2019-12-26 18:28:57,40.71299000000001,-74.141624,,,0.0,One lane blocked due to accident on I-95 Local Northbound after Exit 14 I-78.,,New Jersey Tpke N,R,Newark,Essex,NJ,07105,US,US/Eastern,KEWR,2019-12-26 15:51:00,42.0,37.0,79.0,30.33,9.0,NNE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-26,Dec,26,16,Thu,132.0
